Epoch: 100 	 ELBO: -8.7601 	 RecLoss: 15.4496 	 KLD: 6.6895
Epoch: 29100 	 ELBO: -48.3230 	 RecLoss: 57.1013 	 KLD: 8.7783
Epoch: 29200 	 ELBO: -47.9724 	 RecLoss: 56.5122 	 KLD: 8.5398
Epoch: 29300 	 ELBO: -46.5394 	 RecLoss: 55.3443 	 KLD: 8.8048
Epoch: 29400 	 ELBO: -46.5724 	 RecLoss: 55.2933 	 KLD: 8.7209
Epoch: 29500 	 ELBO: -49.5211 	 RecLoss: 58.0600 	 KLD: 8.5389
Epoch: 29600 	 ELBO: -48.2994 	 RecLoss: 57.0184 	 KLD: 8.7190
Epoch: 29700 	 ELBO: -49.8569 	 RecLoss: 58.4327 	 KLD: 8.5758
Epoch: 29800 	 ELBO: -50.1048 	 RecLoss: 58.7071 	 KLD: 8.6023
Epoch: 29900 	 ELBO: -48.7870 	 RecLoss: 57.5175 	 KLD: 8.7306
Epoch: 30000 	 ELBO: -49.8650 	 RecLoss: 58.3670 	 KLD: 8.5020
Epoch: 30100 	 ELBO: -48.5506 	 RecLoss: 56.7932 	 KLD: 8.2426
Epoch: 30200 	 ELBO: -48.1140 	 RecLoss: 56.7490 	 KLD: 8.6350
Epoch: 30300 	 ELBO: -49.7560 	 RecLoss: 58.5113 	 KLD: 8.7553
Epoch: 30400 	 ELBO: -41.3719 	 RecLoss: 50.1904 	 KLD: 8.8186
Epoch: 30500 	 ELBO: -49.1168 	 RecLoss: 57.7934 	 KLD: 8.6766
Epoch: 30600 	 ELBO: -49.9318 	 RecLoss: 58.4275 	 KLD: 8.4957
Epoch: 30700 	 ELBO: -48.9587 	 RecLoss: 57.5863 	 KLD: 8.6276
Epoch: 30800 	 ELBO: -43.0141 	 RecLoss: 51.6879 	 KLD: 8.6738
Epoch: 30900 	 ELBO: -49.4809 	 RecLoss: 57.9881 	 KLD: 8.5072
Epoch: 31000 	 ELBO: -47.6044 	 RecLoss: 56.3555 	 KLD: 8.7511
Epoch: 31100 	 ELBO: -48.7614 	 RecLoss: 57.3631 	 KLD: 8.6016
Epoch: 31200 	 ELBO: -49.1575 	 RecLoss: 57.7357 	 KLD: 8.5782
Epoch: 31300 	 ELBO: -47.5542 	 RecLoss: 56.3791 	 KLD: 8.8249
Epoch: 31400 	 ELBO: -49.8134 	 RecLoss: 58.4184 	 KLD: 8.6050
Epoch: 31500 	 ELBO: -45.5580 	 RecLoss: 54.1131 	 KLD: 8.5551
Epoch: 31600 	 ELBO: -49.9064 	 RecLoss: 58.7386 	 KLD: 8.8321
Epoch: 31700 	 ELBO: -49.8256 	 RecLoss: 58.5440 	 KLD: 8.7184
Epoch: 31800 	 ELBO: -50.6868 	 RecLoss: 59.5016 	 KLD: 8.8147
Epoch: 31900 	 ELBO: -49.4689 	 RecLoss: 58.2316 	 KLD: 8.7627
Epoch: 32000 	 ELBO: -49.1227 	 RecLoss: 57.6232 	 KLD: 8.5005
Epoch: 32100 	 ELBO: -48.2114 	 RecLoss: 56.7913 	 KLD: 8.5799
Epoch: 32200 	 ELBO: -45.9690 	 RecLoss: 54.6022 	 KLD: 8.6332
Epoch: 32300 	 ELBO: -48.0954 	 RecLoss: 56.7834 	 KLD: 8.6880
Epoch: 32400 	 ELBO: -50.7925 	 RecLoss: 59.3947 	 KLD: 8.6022
Epoch: 32500 	 ELBO: -48.6240 	 RecLoss: 57.3973 	 KLD: 8.7732
Epoch: 32600 	 ELBO: -49.9982 	 RecLoss: 58.7111 	 KLD: 8.7129
Epoch: 32700 	 ELBO: -48.1905 	 RecLoss: 56.9188 	 KLD: 8.7284
Epoch: 32800 	 ELBO: -47.6767 	 RecLoss: 56.2737 	 KLD: 8.5970
Epoch: 32900 	 ELBO: -49.0647 	 RecLoss: 57.6991 	 KLD: 8.6344
Epoch: 33000 	 ELBO: -49.2183 	 RecLoss: 58.0259 	 KLD: 8.8076
Epoch: 33100 	 ELBO: -48.8671 	 RecLoss: 57.5477 	 KLD: 8.6806
Epoch: 33200 	 ELBO: -48.1678 	 RecLoss: 56.9728 	 KLD: 8.8050
Epoch: 33300 	 ELBO: -49.2349 	 RecLoss: 57.8414 	 KLD: 8.6065
Epoch: 33400 	 ELBO: -44.8923 	 RecLoss: 53.5228 	 KLD: 8.6305
Epoch: 33500 	 ELBO: -47.5893 	 RecLoss: 56.5243 	 KLD: 8.9351
Epoch: 33600 	 ELBO: -49.6235 	 RecLoss: 58.2106 	 KLD: 8.5871
Epoch: 33700 	 ELBO: -48.8854 	 RecLoss: 57.6649 	 KLD: 8.7795
Epoch: 33800 	 ELBO: -38.5855 	 RecLoss: 47.2441 	 KLD: 8.6586
Epoch: 33900 	 ELBO: -50.0943 	 RecLoss: 58.7693 	 KLD: 8.6750
Epoch: 34000 	 ELBO: -48.7267 	 RecLoss: 57.4124 	 KLD: 8.6857
Epoch: 34100 	 ELBO: -49.7827 	 RecLoss: 58.4013 	 KLD: 8.6186
Epoch: 34200 	 ELBO: -48.4211 	 RecLoss: 57.0127 	 KLD: 8.5916
Epoch: 34300 	 ELBO: -49.7993 	 RecLoss: 58.3587 	 KLD: 8.5594
Epoch: 34400 	 ELBO: -47.0272 	 RecLoss: 55.7595 	 KLD: 8.7323
Epoch: 34500 	 ELBO: -49.0357 	 RecLoss: 57.8073 	 KLD: 8.7716
Epoch: 34600 	 ELBO: -48.7238 	 RecLoss: 57.4181 	 KLD: 8.6943
Epoch: 34700 	 ELBO: -50.3434 	 RecLoss: 58.9574 	 KLD: 8.6141
Epoch: 34800 	 ELBO: -50.7914 	 RecLoss: 59.5926 	 KLD: 8.8012
Epoch: 34900 	 ELBO: -49.3430 	 RecLoss: 57.8891 	 KLD: 8.5461
Epoch: 35000 	 ELBO: -50.7211 	 RecLoss: 59.3657 	 KLD: 8.6446
Epoch: 35100 	 ELBO: -47.2417 	 RecLoss: 56.0827 	 KLD: 8.8410
Epoch: 35200 	 ELBO: -47.6966 	 RecLoss: 56.2644 	 KLD: 8.5678
Epoch: 35300 	 ELBO: -50.0798 	 RecLoss: 58.9929 	 KLD: 8.9131
Epoch: 35400 	 ELBO: -49.3679 	 RecLoss: 58.0110 	 KLD: 8.6431
Epoch: 35500 	 ELBO: -48.1141 	 RecLoss: 56.9920 	 KLD: 8.8779
Epoch: 35600 	 ELBO: -49.7888 	 RecLoss: 58.4908 	 KLD: 8.7020
Epoch: 35700 	 ELBO: -49.5345 	 RecLoss: 58.1885 	 KLD: 8.6540
Epoch: 35800 	 ELBO: -49.8295 	 RecLoss: 58.7057 	 KLD: 8.8761
Epoch: 35900 	 ELBO: -49.4028 	 RecLoss: 58.1771 	 KLD: 8.7743
Epoch: 36000 	 ELBO: -38.2841 	 RecLoss: 47.2009 	 KLD: 8.9168
Epoch: 36100 	 ELBO: -47.7116 	 RecLoss: 56.4917 	 KLD: 8.7800
Epoch: 36200 	 ELBO: -50.6643 	 RecLoss: 59.4838 	 KLD: 8.8195
Epoch: 36300 	 ELBO: -41.4289 	 RecLoss: 50.1891 	 KLD: 8.7602
Epoch: 36400 	 ELBO: -46.6281 	 RecLoss: 55.1786 	 KLD: 8.5505
Epoch: 36500 	 ELBO: -49.1551 	 RecLoss: 57.9100 	 KLD: 8.7549
Epoch: 36600 	 ELBO: -47.4805 	 RecLoss: 56.2782 	 KLD: 8.7977
Epoch: 36700 	 ELBO: -50.7019 	 RecLoss: 59.6264 	 KLD: 8.9245
Epoch: 36800 	 ELBO: -42.0727 	 RecLoss: 50.7633 	 KLD: 8.6906
Epoch: 36900 	 ELBO: -49.6771 	 RecLoss: 58.4196 	 KLD: 8.7425
Epoch: 37000 	 ELBO: -45.4346 	 RecLoss: 54.1101 	 KLD: 8.6755
Epoch: 37100 	 ELBO: -49.3099 	 RecLoss: 57.8448 	 KLD: 8.5349
Epoch: 37200 	 ELBO: -50.6333 	 RecLoss: 59.3693 	 KLD: 8.7361
Epoch: 37300 	 ELBO: -50.2496 	 RecLoss: 58.9746 	 KLD: 8.7250
Epoch: 37400 	 ELBO: -48.2607 	 RecLoss: 57.1407 	 KLD: 8.8800
Epoch: 37500 	 ELBO: -48.7857 	 RecLoss: 57.6089 	 KLD: 8.8233
Epoch: 37600 	 ELBO: -50.2881 	 RecLoss: 58.9345 	 KLD: 8.6464
Epoch: 37700 	 ELBO: -44.0575 	 RecLoss: 52.8024 	 KLD: 8.7449
Epoch: 37800 	 ELBO: -48.1775 	 RecLoss: 57.0084 	 KLD: 8.8308
Epoch: 37900 	 ELBO: -49.8048 	 RecLoss: 58.5494 	 KLD: 8.7446
Epoch: 38000 	 ELBO: -47.7406 	 RecLoss: 56.5691 	 KLD: 8.8285
Epoch: 38100 	 ELBO: -50.4791 	 RecLoss: 59.2672 	 KLD: 8.7881
Epoch: 38200 	 ELBO: -49.0775 	 RecLoss: 57.7989 	 KLD: 8.7214
Epoch: 38300 	 ELBO: -50.0080 	 RecLoss: 58.5623 	 KLD: 8.5543
Epoch: 38400 	 ELBO: -48.9584 	 RecLoss: 57.7599 	 KLD: 8.8015
Epoch: 38500 	 ELBO: -51.1215 	 RecLoss: 59.6645 	 KLD: 8.5430
Epoch: 38600 	 ELBO: -49.7617 	 RecLoss: 58.6200 	 KLD: 8.8583
Epoch: 38700 	 ELBO: -48.8059 	 RecLoss: 57.6160 	 KLD: 8.8102
Epoch: 38800 	 ELBO: -50.4191 	 RecLoss: 59.2039 	 KLD: 8.7848
Epoch: 38900 	 ELBO: -50.6570 	 RecLoss: 59.3969 	 KLD: 8.7399
Epoch: 39000 	 ELBO: -51.1960 	 RecLoss: 59.9329 	 KLD: 8.7370
Epoch: 39100 	 ELBO: -49.7727 	 RecLoss: 58.6042 	 KLD: 8.8314
Epoch: 39200 	 ELBO: -49.7648 	 RecLoss: 58.4115 	 KLD: 8.6467
Epoch: 39300 	 ELBO: -49.5003 	 RecLoss: 58.3338 	 KLD: 8.8335
Epoch: 39400 	 ELBO: -50.8912 	 RecLoss: 59.7165 	 KLD: 8.8252
Epoch: 39500 	 ELBO: -50.6332 	 RecLoss: 59.4572 	 KLD: 8.8241
Epoch: 39600 	 ELBO: -50.4560 	 RecLoss: 59.1669 	 KLD: 8.7109
Epoch: 39700 	 ELBO: -43.3656 	 RecLoss: 52.2043 	 KLD: 8.8388
Epoch: 39800 	 ELBO: -50.8542 	 RecLoss: 59.6688 	 KLD: 8.8145
Epoch: 39900 	 ELBO: -49.0893 	 RecLoss: 57.7827 	 KLD: 8.6933
Epoch: 40000 	 ELBO: -50.4320 	 RecLoss: 59.3150 	 KLD: 8.8830
Epoch: 40100 	 ELBO: -50.0366 	 RecLoss: 58.7494 	 KLD: 8.7129
Epoch: 40200 	 ELBO: -47.7219 	 RecLoss: 56.4094 	 KLD: 8.6875
Epoch: 40300 	 ELBO: -46.5339 	 RecLoss: 55.2314 	 KLD: 8.6975
Epoch: 40400 	 ELBO: -50.4037 	 RecLoss: 59.2483 	 KLD: 8.8445
Epoch: 40500 	 ELBO: -47.6105 	 RecLoss: 56.4157 	 KLD: 8.8052
Epoch: 40600 	 ELBO: -50.3275 	 RecLoss: 59.0166 	 KLD: 8.6891
Epoch: 40700 	 ELBO: -50.3811 	 RecLoss: 59.1964 	 KLD: 8.8152
Epoch: 40800 	 ELBO: -50.4724 	 RecLoss: 59.3355 	 KLD: 8.8631
Epoch: 40900 	 ELBO: -50.9728 	 RecLoss: 59.8334 	 KLD: 8.8606
Epoch: 41000 	 ELBO: -49.4087 	 RecLoss: 58.1409 	 KLD: 8.7322
Epoch: 41100 	 ELBO: -51.1086 	 RecLoss: 59.9026 	 KLD: 8.7941
Epoch: 41200 	 ELBO: -49.5453 	 RecLoss: 58.4162 	 KLD: 8.8709
Epoch: 41300 	 ELBO: -49.5764 	 RecLoss: 58.2266 	 KLD: 8.6502
Epoch: 41400 	 ELBO: -50.0792 	 RecLoss: 58.8894 	 KLD: 8.8103
Epoch: 41500 	 ELBO: -48.9801 	 RecLoss: 57.7174 	 KLD: 8.7374
Epoch: 41600 	 ELBO: -47.3103 	 RecLoss: 56.0807 	 KLD: 8.7704
Epoch: 41700 	 ELBO: -49.0265 	 RecLoss: 57.7681 	 KLD: 8.7416
Epoch: 41800 	 ELBO: -48.9399 	 RecLoss: 57.6571 	 KLD: 8.7173
Epoch: 41900 	 ELBO: -49.3855 	 RecLoss: 58.3498 	 KLD: 8.9643
Epoch: 42000 	 ELBO: -47.9590 	 RecLoss: 56.6737 	 KLD: 8.7147
Epoch: 42100 	 ELBO: -50.9391 	 RecLoss: 59.7077 	 KLD: 8.7686
Epoch: 42200 	 ELBO: -49.5559 	 RecLoss: 58.3380 	 KLD: 8.7821
Epoch: 42300 	 ELBO: -49.3396 	 RecLoss: 58.1233 	 KLD: 8.7837
Epoch: 42400 	 ELBO: -43.0121 	 RecLoss: 51.6698 	 KLD: 8.6577
Epoch: 42500 	 ELBO: -49.0911 	 RecLoss: 57.7330 	 KLD: 8.6419
Epoch: 42600 	 ELBO: -46.7684 	 RecLoss: 55.4282 	 KLD: 8.6598
Epoch: 42700 	 ELBO: -50.9646 	 RecLoss: 59.5952 	 KLD: 8.6307
Epoch: 42800 	 ELBO: -49.1289 	 RecLoss: 58.0278 	 KLD: 8.8989
Epoch: 42900 	 ELBO: -41.7365 	 RecLoss: 50.4863 	 KLD: 8.7498
Epoch: 43000 	 ELBO: -49.0822 	 RecLoss: 57.6749 	 KLD: 8.5927
Epoch: 43100 	 ELBO: -50.3359 	 RecLoss: 59.1220 	 KLD: 8.7861
Epoch: 43200 	 ELBO: -51.1382 	 RecLoss: 60.0457 	 KLD: 8.9075
Epoch: 43300 	 ELBO: -48.9074 	 RecLoss: 57.8639 	 KLD: 8.9565
Epoch: 43400 	 ELBO: -47.0194 	 RecLoss: 55.7841 	 KLD: 8.7647
Epoch: 43500 	 ELBO: -50.6126 	 RecLoss: 59.4962 	 KLD: 8.8837
Epoch: 43600 	 ELBO: -48.6808 	 RecLoss: 57.1950 	 KLD: 8.5143
Epoch: 43700 	 ELBO: -45.9205 	 RecLoss: 54.8237 	 KLD: 8.9032
Epoch: 43800 	 ELBO: -49.3818 	 RecLoss: 58.2687 	 KLD: 8.8869
Epoch: 43900 	 ELBO: -49.1254 	 RecLoss: 57.8724 	 KLD: 8.7470
Epoch: 44000 	 ELBO: -50.3125 	 RecLoss: 59.1116 	 KLD: 8.7992
Epoch: 44100 	 ELBO: -50.1292 	 RecLoss: 59.0828 	 KLD: 8.9537
Epoch: 44200 	 ELBO: -46.8236 	 RecLoss: 55.4393 	 KLD: 8.6157
Epoch: 44300 	 ELBO: -48.8398 	 RecLoss: 57.4099 	 KLD: 8.5701
Epoch: 44400 	 ELBO: -50.0437 	 RecLoss: 58.8205 	 KLD: 8.7768
Epoch: 44500 	 ELBO: -50.0590 	 RecLoss: 58.9303 	 KLD: 8.8713
Epoch: 44600 	 ELBO: -48.8890 	 RecLoss: 57.6714 	 KLD: 8.7824
Epoch: 44700 	 ELBO: -50.7271 	 RecLoss: 59.5385 	 KLD: 8.8114
Epoch: 44800 	 ELBO: -49.4420 	 RecLoss: 58.2222 	 KLD: 8.7802
Epoch: 44900 	 ELBO: -49.9977 	 RecLoss: 58.9926 	 KLD: 8.9949
Epoch: 45000 	 ELBO: -50.1456 	 RecLoss: 58.9003 	 KLD: 8.7547
Epoch: 45100 	 ELBO: -50.4465 	 RecLoss: 58.9736 	 KLD: 8.5271
Epoch: 45200 	 ELBO: -50.6699 	 RecLoss: 59.3647 	 KLD: 8.6949
Epoch: 45300 	 ELBO: -48.2309 	 RecLoss: 57.0896 	 KLD: 8.8587
Epoch: 45400 	 ELBO: -50.2018 	 RecLoss: 58.9169 	 KLD: 8.7151
Epoch: 45500 	 ELBO: -45.4129 	 RecLoss: 54.1929 	 KLD: 8.7800
Epoch: 45600 	 ELBO: -48.1338 	 RecLoss: 56.9981 	 KLD: 8.8643
Epoch: 45700 	 ELBO: -49.5843 	 RecLoss: 58.3652 	 KLD: 8.7809
Epoch: 45800 	 ELBO: -49.6023 	 RecLoss: 58.5862 	 KLD: 8.9838
Epoch: 45900 	 ELBO: -48.2456 	 RecLoss: 57.0195 	 KLD: 8.7738
Epoch: 46000 	 ELBO: -51.0012 	 RecLoss: 59.8431 	 KLD: 8.8418
Epoch: 46100 	 ELBO: -50.4365 	 RecLoss: 59.1592 	 KLD: 8.7227
Epoch: 46200 	 ELBO: -48.5037 	 RecLoss: 57.2546 	 KLD: 8.7509
Epoch: 46300 	 ELBO: -49.4793 	 RecLoss: 58.2007 	 KLD: 8.7214
Epoch: 46400 	 ELBO: -44.1709 	 RecLoss: 52.8762 	 KLD: 8.7053
Epoch: 46500 	 ELBO: -50.9595 	 RecLoss: 59.8060 	 KLD: 8.8465
Epoch: 46600 	 ELBO: -49.9165 	 RecLoss: 58.6145 	 KLD: 8.6981
Epoch: 46700 	 ELBO: -51.0308 	 RecLoss: 59.9214 	 KLD: 8.8906
Epoch: 46800 	 ELBO: -50.1998 	 RecLoss: 58.9833 	 KLD: 8.7835
Epoch: 46900 	 ELBO: -46.9626 	 RecLoss: 55.6400 	 KLD: 8.6775
Epoch: 47000 	 ELBO: -50.8061 	 RecLoss: 59.4300 	 KLD: 8.6238
Epoch: 47100 	 ELBO: -48.3497 	 RecLoss: 57.1204 	 KLD: 8.7706
Epoch: 47200 	 ELBO: -50.5399 	 RecLoss: 59.4071 	 KLD: 8.8672
Epoch: 47300 	 ELBO: -48.2894 	 RecLoss: 57.1731 	 KLD: 8.8837
Epoch: 47400 	 ELBO: -49.6283 	 RecLoss: 58.6217 	 KLD: 8.9933
Epoch: 47500 	 ELBO: -50.7817 	 RecLoss: 59.6225 	 KLD: 8.8408
Epoch: 47600 	 ELBO: -49.6491 	 RecLoss: 58.5046 	 KLD: 8.8555
Epoch: 47700 	 ELBO: -51.7854 	 RecLoss: 60.2879 	 KLD: 8.5025
Epoch: 47800 	 ELBO: -47.9230 	 RecLoss: 56.6745 	 KLD: 8.7515
Epoch: 47900 	 ELBO: -50.8462 	 RecLoss: 59.6900 	 KLD: 8.8437
Epoch: 48000 	 ELBO: -50.5917 	 RecLoss: 59.3716 	 KLD: 8.7799
Epoch: 48100 	 ELBO: -48.0238 	 RecLoss: 56.8918 	 KLD: 8.8681
Epoch: 48200 	 ELBO: -48.9048 	 RecLoss: 57.5239 	 KLD: 8.6192
Epoch: 48300 	 ELBO: -50.4037 	 RecLoss: 59.2460 	 KLD: 8.8424
Epoch: 48400 	 ELBO: -45.5848 	 RecLoss: 54.5287 	 KLD: 8.9438
Epoch: 48500 	 ELBO: -51.0406 	 RecLoss: 60.0054 	 KLD: 8.9648
Epoch: 48600 	 ELBO: -50.1441 	 RecLoss: 59.0525 	 KLD: 8.9085
Epoch: 48700 	 ELBO: -50.6975 	 RecLoss: 59.5568 	 KLD: 8.8593
Epoch: 48800 	 ELBO: -50.2947 	 RecLoss: 59.1366 	 KLD: 8.8418
Epoch: 48900 	 ELBO: -49.6556 	 RecLoss: 58.3467 	 KLD: 8.6910
Epoch: 49000 	 ELBO: -49.9189 	 RecLoss: 58.7635 	 KLD: 8.8446
Epoch: 49100 	 ELBO: -50.9247 	 RecLoss: 59.3710 	 KLD: 8.4463
Epoch: 49200 	 ELBO: -50.4834 	 RecLoss: 59.2556 	 KLD: 8.7722
Epoch: 49300 	 ELBO: -49.8772 	 RecLoss: 58.8817 	 KLD: 9.0045
Epoch: 49400 	 ELBO: -45.5637 	 RecLoss: 54.3981 	 KLD: 8.8344
Epoch: 49500 	 ELBO: -47.6900 	 RecLoss: 56.3992 	 KLD: 8.7092
Epoch: 49600 	 ELBO: -50.9050 	 RecLoss: 59.6696 	 KLD: 8.7646
Epoch: 49700 	 ELBO: -50.1219 	 RecLoss: 59.0962 	 KLD: 8.9743
Epoch: 49800 	 ELBO: -49.7467 	 RecLoss: 58.7030 	 KLD: 8.9563
Epoch: 49900 	 ELBO: -45.7119 	 RecLoss: 54.5727 	 KLD: 8.8608
Epoch: 50000 	 ELBO: -50.1630 	 RecLoss: 59.0230 	 KLD: 8.8600
